Accession,Symbol.1,BioFraction,Channel,Genotype,Mixture,Subject,Residuals,Symbol
Q9DBD5,Pelp1,0.96764055582617,0,0.00141558293004874,0.00246769748345935,6.78067379656356e-05,0.0284083570223563,Pelp1
Q9DBE0,Csad,0.893025160858857,0,0.0215833158633629,0.0007969332376855,1.44411766714774e-10,0.0845945898956827,Csad
Q9DBE8,Alg2,0.956620711562565,9.44604209396711e-12,0,0.0027407330653705,0,0.0406385553626187,Alg2
Q9DBE9,Ftsj3,0.925836264565851,0,0,0.00220480065192251,0,0.0719589347822268,Ftsj3
Q9DBF1,Aldh7a1,0.98188882726437,9.48979336100522e-05,2.84399165047204e-11,6.34918222840178e-05,0,0.0179527829512964,Aldh7a1
Q9DBG3,Ap2b1,0.92021805088597,0.000404594698677636,0,0.00255364796745978,0.0452424200391184,0.0315812864087744,Ap2b1
Q9DBG5,Plin3,0.777405345511141,0,0.0144510782666067,0.0316342832457255,0.0751600587210771,0.10134923425545,Plin3
Q9DBG6,Rpn2,0.939267269161052,1.31744264106805e-11,0.0122655980764867,0,2.08869198501161e-11,0.0484671327284005,Rpn2
Q9DBG7,Srpr,0.873396677994844,0,0.00303609659578361,0,0,0.123567225409373,Srpr
Q9DBG9,Tax1bp3,0.207806074269037,0,0,8.47110092852121e-11,0,0.792193925646252,Tax1bp3
Q9DBH0,Wwp2,0.880995749002871,0,0.0696239879222896,1.38447007197369e-11,0.0286036842100865,0.0207765788509082,Wwp2
Q9DBH5,Lman2,0.968337787785576,0.00213351656304166,0.0165268586780974,5.52261981476433e-09,0.00162458212471776,0.0113772493259476,Lman2
Q9DBJ1,Pgam1,0.978388736466981,0,0,0.00685486451551534,0,0.0147563990175041,Pgam1
Q9DBJ3,Baiap2l1,0.696903958104103,0,6.73693134744621e-06,0.0317369618787236,0.0564239488705992,0.214928394215226,Baiap2l1
Q9DBL1,Acadsb,0.955805586760678,0,0.00301920315893835,0.0108284103258894,0,0.0303467997544943,Acadsb
Q9DBL2,Gdap2,0.945536820329967,0.0153690769082494,0,0,0,0.0390941027617838,Gdap2
Q9DBL7,Coasy,0.938778908543617,0,1.7871365501392e-10,0,0,0.0612210912776691,Coasy
Q9DBL9,Abhd5,0.0886394729289862,0,0.00541849492276651,0.372441822543768,0,0.533500209604479,Abhd5
Q9DBM1,Gpatch1,0.972301995434699,0.000497962312769139,0.00371210592611985,0.00282295539703524,0.00266876186550613,0.0179962190638704,Gpatch1
Q9DBM2,Ehhadh,0.929007390997636,0.0113059972663805,0,0.00907857388603454,1.62991733887001e-10,0.0506080376869571,Ehhadh
Q9DBN4,4833439L19Rik,0.528217634242598,0.028546996884954,0,0.240243338849844,0.0353332508539558,0.167658779168648,4833439L19Rik
Q9DBN5,Lonp2,0.887405475115612,0,0,0.00398368968396543,0,0.108610835200423,Lonp2
Q9DBP5,Cmpk1,0.960091066384242,5.85805928179477e-12,0.00236090287887317,0.000247932174212134,0.00316618247462733,0.0341339160821872,Cmpk1
Q9DBR0,Akap8,0.948228559382203,0,0,0.000583487829952403,0,0.051187952787845,Akap8
Q9DBR1,Xrn2,0.995852470499254,0,0.000490811199493595,0.00093800184637444,0.000442684259938944,0.00227603219493855,Xrn2
Q9DBR2,Fam13c,0.705049744799592,0,0,0.00404442763566035,0.0874467693900255,0.203459058174722,Fam13c
Q9DBR3,Armc8,0.990659538717422,3.28205329714411e-12,0,0,0,0.00934046127929623,Armc8
Q9DBR4,Apbb2,0.537699855925987,0,1.81724623683195e-08,0,0,0.46230012590155,Apbb2
Q9DBR7,Ppp1r12a,0.9483000462438,0.00329171392284551,7.25916389154212e-11,0,0.0232074382445046,0.0252008015162582,Ppp1r12a
Q9DBS1,Tmem43,0.952896076705077,0,0.00997797796344912,0,0.0122215290512359,0.0249044162802379,Tmem43
Q9DBS2,Tprgl,0.944687235332851,0,3.22333268517383e-10,1.02619768359087e-09,0.0382166595467671,0.0170961037718506,Tprgl
Q9DBS5,Klc4,0,0.0174797336339411,0.00340551927427344,2.5493099507221e-10,0,0.979114746836854,Klc4
Q9DBS9,Osbpl3,0.809027017101475,0,1.56904216182574e-10,0.00865792242692304,0.0652748960451237,0.117040164269574,Osbpl3
Q9DBT3,Ccdc97,0.803786534749083,0,0,0,0,0.196213465250917,Ccdc97
Q9DBT5,Ampd2,0.967799142247394,0,0.00615692341944896,0,0.0171517471486947,0.00889218718446215,Ampd2
Q9DBU0,Tm9sf1,0.745198368101135,0,0,0.0329698632481947,0,0.22183176865067,Tm9sf1
Q9DBU6,Rsrc1,0.920211747052706,0,0,0.00377086245305367,0,0.0760173904942401,Rsrc1
Q9DBX2,Pdcl,0.869501680285611,0,0,0.0388147507603823,0.00722659592426265,0.0844569730297445,Pdcl
Q9DBX3,Susd2,0.881991279303401,0,0.0197667449633614,0.00740396705109672,0.0208700910644063,0.0699679176177345,Susd2
Q9DBX6,Cyp2s1,0.912229778914256,0,2.39818853220026e-10,0,0.0266292572914909,0.061140963554434,Cyp2s1
Q9DBY1,Syvn1,0.96546626810773,0,0.00473378542903426,0,0.00353617949511779,0.0262637669681183,Syvn1
Q9DBY4,Tril,0.55706316489354,0,0,0,0,0.44293683510646,Tril
Q9DBY8,Nvl,0.986885706596695,0,0,0,0.00187248395061226,0.0112418094526928,Nvl
Q9DBZ5,Eif3k,0.96781786011325,0,0.00375486895175503,0,0.00306444932961848,0.0253628216053762,Eif3k
Q9DC07,Nebl,0.608732537408883,0,0,0.0485798786087057,0.121026115441192,0.221661468541219,Nebl
Q9DC11,Plxdc2,0.968796536289945,0,0,0.00214655270296123,4.85844791088884e-12,0.0290569110022349,Plxdc2
Q9DC16,Ergic1,0.963346895005968,0.00602065460070487,0.0035732719478398,8.23395320849948e-11,0.00229911735358483,0.0247600610095634,Ergic1
Q9DC22,Dcaf6,0.775177321839976,0,0.00598299678771555,0.0102095196954812,0.0185981095029594,0.190032052173868,Dcaf6
Q9DC23,Dnajc10,0.959735593210387,0,0.00196790024269704,1.14077789490089e-11,0,0.0382965065355085,Dnajc10
Q9DC28,Csnk1d,0.794733978381102,0,6.4789703739146e-11,0.00851643941724783,0,0.19674958213686,Csnk1d
Q9DC29,Abcb6,0.918941914478822,0,0.0501931798345875,0.00112558112811232,0.00444465938597956,0.0252946651724987,Abcb6
Q9DC40,Telo2,0.709834933954322,0,0,0.00581523092582945,0,0.284349835119849,Telo2
Q9DC48,Cdc40,0.99121778759525,0.000868284650834881,0,4.24825095368278e-12,0.00188166586512461,0.0060322618845422,Cdc40
Q9DC50,Crot,0.958102900480926,0,0,0,0.00837353658168323,0.0335235629373904,Crot
Q9DC51,Gnai3,0.773848961200657,0,0,0.0446970423834019,0.0621507725050714,0.11930322391087,Gnai3
Q9DC53,Cpne8,0.648798210088721,3.45638894434646e-11,0.0154041353142018,3.84246984755191e-10,0.143990593262469,0.191807060915797,Cpne8
Q9DC61,Pmpca,0.976796237558459,7.61677320528858e-12,0,0.00227723619998501,0,0.0209265262339393,Pmpca
Q9DC63,Fbxo3,0.525905848527754,0,0.0377068216901209,0.144966865530861,0,0.291420464251264,Fbxo3
Q9DC69,Ndufa9,0.981835617741274,2.78268275914022e-10,0.000788425515943252,0.00273215072755653,0.00226152218533645,0.0123822835516219,Ndufa9
Q9DC70,Ndufs7,0.966634496247869,0,0.00303029173840834,0.00137502347608828,4.40255501831879e-12,0.0289601885332314,Ndufs7
Q9DC71,Mrps15,0.883471645287647,0,0,0.0277242484497529,8.74257597393283e-11,0.0888041061751746,Mrps15
Q9DCA2,Mrps11,0.965153924417739,6.5748245641268e-11,3.98785888934206e-11,0.00970208358435897,3.78193711040418e-11,0.0251439918544554,Mrps11
Q9DCA7,Caly,0.72980849646226,0.0890712630452368,1.94597631347208e-06,0.110618007601057,2.25528977246655e-09,0.0705002846598426,Caly
Q9DCB4,Arpp21,0.761972000828201,0,9.56084936427431e-10,1.39276399018527e-07,0.0807929331804156,0.1572349257589,Arpp21
Q9DCB8,Isca2,0.97572786497378,0,0.00417385722699486,0.00583134999421038,0,0.0142669278050153,Isca2
Q9DCC4,Pycrl,0.78431954533597,0,0,0.00783039986830793,0.0451052883777754,0.162744766417947,Pycrl
Q9DCC8,Tomm20,0.950131426370288,0,0,2.93120234299578e-11,0.0036790530917017,0.0461895205086989,Tomm20
Q9DCD0,Pgd,0.889488540651003,0,0.0424907664051447,2.52716425305365e-11,1.0313442159845e-11,0.0680206929082674,Pgd
Q9DCD2,Xab2,0.971729738438985,0,0,0.000116167643648634,0,0.0281540939173661,Xab2
Q9DCE5,Pak1ip1,0.969012257510631,0,0,7.61075097363275e-05,0,0.0309116349796331,Pak1ip1
Q9DCF9,Ssr3,0.875093180511831,1.16524272493607e-08,0.00292113284181825,0.0219546614361351,0.0190973400209769,0.0809336735368111,Ssr3
Q9DCG9,Trmt112,0.406705225486093,0.126791329554825,0,0.21382848254984,0,0.252674962409241,Trmt112
Q9DCH4,Eif3f,0.974753814302315,2.3994153579398e-12,0,0,0.00706742877685424,0.0181787569184314,Eif3f
Q9DCJ1,Mlst8,0.963468773276814,0,0,0.000275865513335022,0.003621761484101,0.0326335997257501,Mlst8
Q9DCJ5,Ndufa8,0.947241965420814,0,0,0,0.0023454667730658,0.0504125678061204,Ndufa8
Q9DCJ9,Npl,0.829669027770023,0,0.0550119012435715,0,2.11205906268573e-10,0.1153190707752,Npl
Q9DCL8,Ppp1r2,0.820007346908682,0,0,0.0330261584888573,0,0.14696649460246,Ppp1r2
Q9DCL9,Paics,0.887834148909544,0.00484571473170212,0,0,0.0672852417599793,0.0400348945987743,Paics
Q9DCM0,Ethe1,0.910462778045347,5.05074151300532e-09,1.74412228324054e-10,0.0357373124403195,2.32553568347719e-11,0.053799904265924,Ethe1
Q9DCM2,Gstk1,0.961793048717479,0,0,0,0,0.0382069512825211,Gstk1
Q9DCN1,Nudt12,0.926302723541157,9.93167529918211e-11,0.00445010211351827,0,0.00542023541559531,0.0638269388304129,Nudt12
Q9DCN2,Cyb5r3,0.890088506222804,0,0,0,0.0586253255229468,0.0512861682542496,Cyb5r3
Q9DCP2,Slc38a3,0.902060047063731,0,0.00783003801183037,0.0124110112656972,0,0.077698903658742,Slc38a3
Q9DCR2,Ap3s1,0.809187188642109,0,0.0283774466233692,0.0638851369145021,0.0439357574455364,0.0546144703744838,Ap3s1
Q9DCS2,Mettl26,0.947724874174425,0.00327165086676843,0.0120810680437367,0,5.69293331109318e-12,0.0369224069093772,Mettl26
Q9DCS3,Mecr,0.965225257203595,0,0,0.0145982292763347,0,0.0201765135200703,Mecr
Q9DCS9,Ndufb10,0.954703950219525,0,0,0.0212360368861576,2.53261943203194e-10,0.0240600126410554,Ndufb10
Q9DCT1,Akr1e1,0.641635059661047,0.0174754786563633,0.0109431709919679,0.176050080270614,0,0.153896210420007,Akr1e1
Q9DCT2,Ndufs3,0.980912397258985,0.000254495290985421,0.0012514081563641,0.000735668470398296,0,0.016846030823267,Ndufs3
Q9DCT5,Sdf2,0.954774939074677,0,0,0.00891906579659215,0,0.0363059951287313,Sdf2
Q9DCT8,Crip2,0.914549898790682,0,0,0.0277861594811932,0,0.0576639417281244,Crip2
Q9DCU2,Pllp,0.827689264939547,0.0168834973504419,0.070733857399618,1.15078814788271e-11,0.0497125005827092,0.0349808797161758,Pllp
Q9DCU6,Mrpl4,0.761391056855199,0,9.13142588062055e-11,0.0219396172042345,0,0.216669325849253,Mrpl4
Q9DCV4,Rmdn1,0.765896769121934,0,0,0.0285079842177386,0,0.205595246660328,Rmdn1
Q9DCW4,Etfb,0.98055766874078,0,2.55907628390678e-11,0.00229269486567539,0,0.0171496363679541,Etfb
Q9DCX2,Atp5h,0.959082993644645,4.87757634818576e-11,0,0.00429252369991794,0.00783840071720393,0.0287860818894577,Atp5h
Q9DCZ1,Gmpr,0.863868749221057,0,0,0.0336549951284492,0,0.102476255650494,Gmpr
Q9DCZ4,Apoo,0.977528895227626,0.000109331897287429,0,0.00452246997278117,0.0038746218021246,0.0139646811001804,Apoo
Q9DD02,Hikeshi,0.802357412784288,0,0,0.0674224979682722,0,0.13022008924744,Hikeshi
Q9DD18,Dtd1,0.764685543110579,0.0451148854557686,0.0018925382557261,0.0105640082685155,0,0.177743024909411,Dtd1
Q9EP53,Tsc1,0.957125884591343,0,0.00595733437626517,0,0.01349436815159,0.0234224128808017,Tsc1
Q9EP69,Sacm1l,0.961134872000323,0,0,1.68918305860965e-11,0,0.0388651279827855,Sacm1l
Q9EP72,Emc7,0.969589742816116,1.77396664616447e-11,2.3200185685682e-11,0,0,0.0304102571429438,Emc7
Q9EP75,Cyp4f14,0.808393941694193,0,0.0189040134830216,0.0089635799044912,0,0.163738464918294,Cyp4f14
Q9EP89,Lactb,0.963536641452075,0,0,0.00653296149135509,0,0.0299303970565694,Lactb
Q9EP97,Senp3,0.927024668636903,0,6.76220829794061e-11,0,0.000901654223107181,0.0720736770723677,Senp3
Q9EPA7,Nmnat1,0.935958087164377,0,0.00890364803148659,0.031158411904295,0.00596163101678797,0.0180182218830538,Nmnat1
Q9EPC1,Parva,0.654171837138812,0,0,0.0515031658244735,0.061975834236169,0.232349162800545,Parva
Q9EPE9,Atp13a1,0.955455311613893,0,0.00492072119414125,0,0,0.0396239671919655,Atp13a1
Q9EPJ9,Arfgap1,0.750780676616129,0,0,2.93423664589491e-09,0.124876917532968,0.124342402916667,Arfgap1
Q9EPK2,Rp2,0.970054822827998,0.00300568990672344,0.00437397517548475,0.00878580064338685,3.51260999450368e-12,0.0137797114428942,Rp2
Q9EPK6,Sil1,0.813053292607966,0,7.81771120815704e-11,0,0,0.186946707313857,Sil1
Q9EPK7,Xpo7,0.952074775100697,0,0,0.00832950578783769,0,0.0395957191114649,Xpo7
Q9EPK8,Trpv4,0.865109018741277,0,0.0193861297983814,0.0249097199617114,0,0.0905951314986298,Trpv4
Q9EPL2,Clstn1,0.941737928948701,0.00364467731664158,0.0251513889348779,6.01876578463057e-11,0.0158888415450381,0.0135771631945539,Clstn1
Q9EPL4,Mettl9,0.753746317353161,0,0.00871390675198208,5.97899007526228e-11,2.74977899265744e-08,0.237539748337277,Mettl9
Q9EPL8,Ipo7,0.9034325507251,0.00203161571994244,9.69806474799506e-11,0.00757520964332137,0.00631375109304733,0.0806468727216078,Ipo7
Q9EPL9,Acox3,0.969381772093459,0,0,0.00717360465684273,0.000387831921490303,0.0230567913282084,Acox3
Q9EPN1,Nbea,0.94826356291447,0.00485069284503807,0,0,0.0118231538063441,0.0350625904341473,Nbea
Q9EPR4,Slc23a2,0.862738411227334,0,0,0,0,0.137261588772666,Slc23a2
Q9EPR5,Sorcs2,0.944626934246058,0.00975591070105837,0.0281140805719194,0.00136661530645524,0.00306246649939144,0.0130739926751178,Sorcs2
Q9EPS3,Glce,0.865428765137995,0.0111672701624548,3.75711386707272e-10,0.0257362402230936,0.0687811295912244,0.0288865945095207,Glce
Q9EPU0,Upf1,0.996059849095609,0,0,0.00156312117783037,0.000363985448383627,0.00201304427817675,Upf1
Q9EPU4,Cpsf1,0.979117846077105,0,0.000109121137097926,0.000973193839678908,0.00708064410237986,0.0127191948437384,Cpsf1
Q9EPU5,Tnfrsf21,0.948299570607544,0,0,0,0,0.0517004293924559,Tnfrsf21
Q9EPV8,Ubl5,0.887734728614343,0,0,0.0274887754805297,0,0.0847764959051276,Ubl5
Q9EPW0,Inpp4a,0.96068970271678,0.00197093597253267,0.0127649632017082,0,0.0127706548146641,0.011803743294315,Inpp4a
Q9EQ06,Hsd17b11,0.896477503240635,0,0,0.029009700358855,0.000769009996449263,0.0737437864040609,Hsd17b11
Q9EQ20,Aldh6a1,0.987889037413922,0,7.33430803036188e-11,8.34641321561396e-06,0.00339357826803489,0.00870903783148448,Aldh6a1
Q9EQ61,Pes1,0.936999878578113,0,0,0,0.0107317408342764,0.0522683805876103,Pes1
Q9EQ80,Nif3l1,0.958688157174766,0,1.29377772473776e-11,9.68092386310202e-05,0.00488324891203899,0.0363317846616258,Nif3l1
Q9EQC5,Scyl1,0.851097555328352,0,0,0,0.0178667883120472,0.131035656359601,Scyl1
Q9EQF6,Dpysl5,0.762852422662184,0.00257057370391942,0,0.0117881892686637,0.200957059401766,0.0218317549634672,Dpysl5
Q9EQG7,Enpp5,0.735425575084995,0,0.0783394578151102,0.064370005718542,0.0128926360370242,0.108972325344329,Enpp5
Q9EQG9,Col4a3bp,0.833115116590921,0.0274633415592897,0.0086626261345378,0,0.0171156809326781,0.113643234782573,Col4a3bp
Q9EQH2,Erap1,0.91461375858599,0,0.0119718579878037,0,0,0.0734143834262064,Erap1
Q9EQH3,Vps35,0.754335640364487,0.0201318789627357,0.139483260909515,0,0.0197269975475305,0.0663222222157319,Vps35
Q9EQJ0,Tpcn1,0.866439915427825,0.0492914516919621,0.00937786401961621,0.00717661128314124,0,0.0677141575774554,Tpcn1
Q9EQJ9,Magi3,0.836928842912745,0,0,0.028833851724157,0.032176909786926,0.102060395576172,Magi3
Q9EQK5,Mvp,0.965434707994014,0.0019927777134559,0.00374748464065616,0.0118391631752554,0.00567188409478039,0.0113139823818377,Mvp
Q9EQK7,Icmt,0.86551924209734,0,2.21325568557179e-09,0.0652234623464062,0.0225696416262385,0.0466876517167595,Icmt
Q9EQM6,Dgcr8,0.992387383191599,0.000315491327984264,0.00022184471298607,0.00176219466235828,0,0.0053130861050724,Dgcr8
Q9EQP2,Ehd4,0.946562994669395,0.00567547525270603,8.29818588491707e-11,0.01229269848562,0.0110545080202861,0.0244143234890111,Ehd4
Q9EQQ2,Yipf5,0.880201547844294,0,0,0.000102443624356389,0,0.11969600853135,Yipf5
Q9EQQ9,Oga,0.938997630506701,0,0.00116463098216285,0.0222458946526341,6.53876224890262e-11,0.0375918437931146,Oga
Q9EQS9,Igdcc4,0.851848280888591,0,5.61464131955113e-11,0.0366616318970625,0,0.1114900871582,Igdcc4
Q9EQT6,Syt13,0.706583667905093,0,0,0.0106231231034083,0.170474510304607,0.112318698686892,Syt13
Q9EQU5,Set,0.808023149267257,0,1.16606808548208e-10,0.031842821859174,0.00863384422839463,0.151500184528568,Set
Q9EQZ6,Rapgef4,0.971322340214013,0,0,0.0014001510918503,9.66591092328918e-09,0.027277499028226,Rapgef4
Q9EQZ7,Rims2,0.967569165551248,0,0.00289007629921687,0.00287165915348658,0,0.0266690989960488,Rims2
Q9ER00,Stx12,0.929738859422218,6.83232131778101e-11,0,0,0.0295825032493808,0.0406786372600784,Stx12
Q9ER35,Fn3k,0.956056481506449,0.00232660678403258,0.0104481736228152,0,0.00624528652740522,0.0249234515592982,Fn3k
Q9ER39,Tor1a,0.626285145816706,0,0,0,0,0.373714854183294,Tor1a
Q9ER41,Tor1b,0.891393746144415,0,0,0.00643571745212052,2.70058608270767e-11,0.102170536376459,Tor1b
Q9ER58,Spock2,0.948375038502627,0,0.00388384277120008,0,0.0176595856497216,0.0300815330764511,Spock2
Q9ER64,Osbpl5,0.913801325001404,0,0,0.000541528333839417,0,0.0856571466647566,Osbpl5
Q9ER65,Clstn2,0.774804930110617,0,0,0,0,0.225195069889384,Clstn2
Q9ER69,Wtap,0.857791569070853,0,0,0.00877947372875192,0,0.133428957200396,Wtap
Q9ER72,Cars,0.987695069934033,0,3.64386675787705e-10,0.000206882953741032,0.0054180229373196,0.00668002381051934,Cars
Q9ER73,Elp4,0.974064245018948,0,0.000338574386189464,0.00860885117094189,0,0.0169883294239209,Elp4
Q9ER88,Dap3,0.934291553845118,0,0,0.00778946995070653,0,0.0579189762041751,Dap3
Q9ERA6,Tfip11,0.977685465703685,0,0,0.00218701090753626,0,0.0201275233887786,Tfip11
Q9ERB0,Snap29,0.572695967971962,0.0570878236930776,0,0.0420355383345547,0.0718697507900347,0.256310919210371,Snap29
Q9ERB5,Slco1c1,0.946655562825405,0,0.0163294942741162,0.00232245526927453,0,0.0346924876312044,Slco1c1
Q9ERD7,Tubb3,0.908471590700883,0,0,0.0106958123548986,0.0200533947213225,0.0607792022228956,Tubb3
Q9ERD8,Parvg,0.507846123277198,0,9.0507992347298e-11,0.103051563205233,0,0.389102313427061,Parvg
Q9ERE7,Mesd,0.962333349995288,0,0.00627031872289279,0,0.00724033013382087,0.024156001147998,Mesd
Q9ERF3,Wdr61,0.971879471436072,0,0,0,0,0.0281205285639278,Wdr61
Q9ERG0,Lima1,0.619430892892461,0,0,0,0.0410811035541732,0.339488003553366,Lima1
Q9ERG2,Strn3,0.954550723776369,0,0.00144914294187452,0.00710174438737423,0.00370898878503662,0.0331894001093456,Strn3
Q9ERI2,Rab27a,0.40074493487226,0,4.56985594913829e-11,7.48714031555327e-11,0.184573300559725,0.414681764447445,Rab27a
Q9ERI6,Rdh14,0.933011141355322,2.86044913275438e-08,0.000299358484479821,0.0175490281695325,0.0147293864894604,0.0344110568967138,Rdh14
Q9ERK4,Cse1l,0.933186061982243,0,0,0,0.00678798236553131,0.0600259556522262,Cse1l
Q9ERK7,Chrnb2,0.0611390466601849,0,0,0,0,0.938860953339815,Chrnb2
Q9ERL9,Gucy1a1,0.833471309447691,0.00808883525457769,6.86183982990418e-10,0,0.101841208201132,0.0565986464104159,Gucy1a1
Q9ERN0,Scamp2,0.826961566933664,0,0.0133605178759358,2.90571426104436e-11,0.00735695652231485,0.152320958639028,Scamp2
Q9ERQ8,Car7,0.562804865709747,0.00696668444725533,0.155812825475713,0.128711344949839,0.0787079175016016,0.0669963619158451,Car7
Q9ERR1,Ndel1,0.908182062835548,0.0104549660476253,0,0.0111178281388687,0,0.0702451429779577,Ndel1
Q9ERR7,Selenof,0.962725998121688,0.00571242588606576,0.00820390709731298,0.000743050814519228,0.00626022430309862,0.0163543937773149,Selenof
Q9ERS2,Ndufa13,0.981017739921156,0,0.00355776404479619,5.03712103047082e-11,0.00199160552572372,0.0134328904579532,Ndufa13
Q9ERS5,Plekha2,0.381772189580065,0,0.0109466387974945,8.01160850164733e-08,0.53085636801273,0.0764247234936259,Plekha2
Q9ERU9,Ranbp2,0.943907635253124,0,0.00212688221739549,0.0356728122520203,4.30427320408699e-05,0.0182496275454196,Ranbp2
Q9ERV1,Mkrn2,0.945097563617916,1.98149771112506e-10,0.000447815540115741,0.00120778527728686,0.0124551078698123,0.0407917274967191,Mkrn2
Q9ERY9,Erg28,0.91320680973349,0.00107950591348071,7.83876833776448e-11,0,0.0193892417844967,0.0663244424901453,Erg28
Q9ES00,Ube4b,0.868697329408455,0,0.0146065074199209,0.0631183295070467,0,0.053577833664577,Ube4b
Q9ES28,Arhgef7,0.958079942690435,0.00601014697239385,1.50255741413016e-08,0,0.0282865189872497,0.00762337632434741,Arhgef7
Q9ES34,Ube3b,0.766831273049234,0.0261878772339925,0,0.0234009102756016,0.0302754807956292,0.153304458645542,Ube3b
Q9ES56,Trappc4,0.96993547338811,4.65539523976197e-11,0.000757267052848823,0.0151182870595934,0,0.0141889724528939,Trappc4
Q9ES74,Nek7,0.985341592021886,0,0.00092272475878148,0.00285177474986899,0,0.0108839084694635,Nek7
Q9ES89,Extl2,0.589102759123744,0,0,0,0.120763410934686,0.29013382994157,Extl2
Q9ES97,Rtn3,0.891392819048777,0,0.00678468850929166,0.0172037534905924,0,0.0846187389513387,Rtn3
Q9ESB3,Hrg,0.916409072993375,0,0.018712270603538,0,0.00607837371569955,0.0588002826873875,Hrg
Q9ESC8,Aff4,0.956514653180693,0,0.00441235051124436,1.03498321039484e-09,0.00504969764867977,0.0340232976244,Aff4
Q9ESE1,Lrba,0.782229095088387,0,0,0,0.0899513228432667,0.127819582068346,Lrba
Q9ESJ0,Xpo4,0.463937124761911,0.0458928078645192,0,0.299917766728549,0.0491143992383306,0.14113790140669,Xpo4
Q9ESJ4,Nckipsd,0.903665572232238,0,7.4200742658496e-12,0,0.0493993791873189,0.0469350485730234,Nckipsd
Q9ESK3,Capn10,0.886892676934612,0.0154492898535099,0,0.0484958287158538,0.000708825504108911,0.0484533789919157,Capn10
Q9ESK9,Rb1cc1,0.782308814260094,0.0182725469316739,0,0.0485783624703878,0.0459028744308136,0.104937401907031,Rb1cc1
Q9ESM3,Hapln2,0.881682494544284,0.0172889390691937,5.78741017232994e-12,0,0.0578400352506016,0.0431885311301337,Hapln2
Q9ESN4,C1ql3,0.748990781994312,0.0103578319671489,1.24327257883499e-09,0.0528957250279283,0.106570200428086,0.0811854593392524,C1ql3
Q9ESN6,Trim2,0.974831844287017,0,4.36672162131824e-12,0,0.0191423937768384,0.00602576193177746,Trim2
Q9ESN9,Mapk8ip3,0.887543174877287,0,0,0.00960405608719932,0.00267393123044414,0.100178837805069,Mapk8ip3
Q9ESP1,Sdf2l1,0.87344454167966,0.0232894023651584,0.0801169913444572,0,0.00391506674642558,0.0192339978642985,Sdf2l1
Q9EST3,Eif4enif1,0.965436765453406,0,0,0,0,0.0345632345465944,Eif4enif1
Q9EST4,Psmg2,0.911202645918644,0,0.0025914482919293,0.0108949216192159,0.00955029488833708,0.0657606892818741,Psmg2
Q9EST5,Anp32b,0.638412727486301,0,0.00639109218615665,0.0630012497088927,0,0.292194930618649,Anp32b
Q9ESV0,Ddx24,0.934389495330097,0,0,0.0246831420358904,0.00372807259369076,0.0371992900403216,Ddx24
Q9ESW4,Agk,0.982279646304192,7.62588749240984e-08,0.000398745975713844,0,0.00138550279176589,0.0159360286694536,Agk
Q9ESX5,Dkc1,0.962943899408604,0,0,0.00358863750707993,0.0124509461237209,0.0210165169605952,Dkc1
Q9ESZ8,Gtf2i,0.510400072062391,0.0323504632722697,1.88226299767764e-08,7.55536346952425e-11,0.414791974995673,0.0424574707714833,Gtf2i
Q9ET01,Pygl,0.716311085567847,0,0.000754648291457648,5.38482806054914e-10,0.123875727965763,0.159058537636449,Pygl
Q9ET22,Dpp7,0.975440217485934,0,0.000731618004254291,6.48242791927898e-12,0.002371203846614,0.0214569606567149,Dpp7
Q9ET30,Tm9sf3,0.878649668138164,0,0,0,0.0491927985891009,0.0721575332727355,Tm9sf3
Q9ET54,Palld,0.42637400466825,0,0.00981388605578282,0.32725914094547,0,0.236552968330498,Palld
Q9ET77,Jph3,0.946611497695589,0.00982150871263213,0,0.0110440255612784,0.00561036612819195,0.0269126019023085,Jph3
