protein,Symbol,Entrez,contrast,log2FC,percentControl,Pvalue,Tstatistic,SE,DF,R2m,R2c,FDR
Q9R0Q4,Morf4l2,56397,Mutant-Control,0.0266041242906345,1.0186116510935,0.477371607137916,0.718477555326913,0.0370284695651063,34.0000066328171,0.000148261366259783,0.988224334968347,0.761433457210941
Q64707,Zrsr1,22183,Mutant-Control,0.0286616077401929,1.02006536909981,0.477423291011111,0.718392579964202,0.0398968593768342,34.0001520782324,0.000228128454855617,0.981876601508865,0.761433457210941
Q8R1F0,D8Ertd738e,101966,Mutant-Control,-0.0339679055687592,0.976730257222541,0.47757113979342,-0.718149662060579,0.0472992014941502,33.9999884286082,0.000189022197064403,0.984973191818807,0.761493677720397
O88456,Capns1,12336,Mutant-Control,-0.0263884713064391,0.981875172306221,0.477772787039771,-0.717818354127016,0.0367620459336565,34.0000518337309,0.0019955781707559,0.841209877466787,0.761636298443901
Q61510,Trim25,217069,Mutant-Control,0.0420110574979917,1.02954797434698,0.477966590673557,0.717500035794133,0.05855199359188,33.9999972320597,0.00112606869086509,0.910318082348467,0.761636298443901
P97820,Map4k4,26921,Mutant-Control,-0.0132894693938281,0.990830738189504,0.477990916805692,-0.717460039557968,0.0185229401793804,34.0001870851118,0.00140342723774402,0.888216340408475,0.761636298443901
P58501,Paxbp1,67367,Mutant-Control,0.0774331390366267,1.0551390529694,0.4782552515468,0.717026028718252,0.107992089457401,34.0000195099298,0.0010616353421435,0.915337832671535,0.761881984097009
Q6DID3,Scaf8,106583,Mutant-Control,0.0229395637528453,1.0160275794731,0.478571552069765,0.716506790073173,0.0320158358171353,34.0001814997468,0.000160884848268804,0.987151323900808,0.762210321360019
P59808,Sash1,70097,Mutant-Control,0.018634130702802,1.01299996950089,0.479007042721995,0.715792283969883,0.0260328745085858,34.0000867804047,0.000847622194605688,0.932171509563825,0.762689755956155
Q91W43,Gldc,104174,Mutant-Control,0.114673798226703,1.08273020622499,0.47909310244752,0.715651146020337,0.160237007743776,34.0000009763434,0.00178383905300889,0.857197180538925,0.762689755956155
P22933,Gabrd,14403,Mutant-Control,-0.0541565723565061,0.963157359106935,0.479271020777579,-0.715359362956451,0.0757054078843488,34.0000063707064,0.00119308405660056,0.904411341359895,0.762720559858987
Q3THK3,Gtf2f1,98053,Mutant-Control,0.0261241272045201,1.01827280658108,0.479361985499487,0.715210190944462,0.0365265030270642,34.0000743231053,0.00059100805428201,0.952629292826544,0.762720559858987
P63087,Ppp1cc,19047,Mutant-Control,0.0272186383990833,1.01904561984183,0.479443254917866,0.71507695299799,0.0380639290428367,34.0000444803216,0.00687584839331107,0.448678934022672,0.762720559858987
Q9R0D8,Wdr54,75659,Mutant-Control,-0.0245679186030463,0.983114993468119,0.479563218321096,-0.714880291871627,0.034366479090821,34.0000408919977,0.00135932205322341,0.89094650949771,0.762735980944361
Q64511,Top2b,21974,Mutant-Control,0.0254449534409522,1.01779354977857,0.479799959790175,0.714492251242451,0.0356126373612943,34.0001299907203,0.000377677501613115,0.96966737996613,0.762937085487044
O70481,Ubr1,22222,Mutant-Control,0.0156057766297772,1.01087581642092,0.479963109456704,0.714224910800564,0.0218499472558091,34.0001354233113,0.000847626841351491,0.931873108935913,0.763021105059073
P05622,Pdgfrb,18596,Mutant-Control,0.0348325849557263,1.02443793701103,0.480741845949112,0.712949601378858,0.048857008810103,34.0000243124575,0.00194698995330419,0.842952905438216,0.764083489988513
Q9CXT7,Tmem192,73067,Mutant-Control,-0.0399178294697196,0.972710347789123,0.480882579577167,-0.751314979605906,0.053130618386789,6.00000859321502,0.00103635995616531,0.976132337910155,0.764131588085289
Q8BUK6,Hook3,320191,Mutant-Control,0.018118154447027,1.0126377373871,0.481298150961503,0.712039275910054,0.0254454424917366,33.999961959676,0.000225702873114868,0.981747891385891,0.764616286219733
Q60870,Reep5,13476,Mutant-Control,0.0302319632183492,1.02117630198344,0.481577763594068,0.711581924695849,0.0424855693619132,34.000038755207,0.00249755088370273,0.797768694145793,0.764884819926559
P03921,ND5,17721,Mutant-Control,-0.0582140204079495,0.960452372539547,0.481765589178468,-0.711274798046064,0.0818446268135308,34.0000584803929,0.000417914969972842,0.966131423559366,0.76500747941861
Q8VCF0,Mavs,228607,Mutant-Control,-0.0437945526073005,0.970100047875663,0.481919129758156,-0.711023798437475,0.0615936522849757,34.0000111802951,0.00147520823606057,0.880362064289894,0.765064198855068
Q5SVR0,Tbc1d9b,76795,Mutant-Control,0.0326531065327265,1.02289148771618,0.482022521123375,0.710854793900539,0.0459349881479384,34.0000296928909,0.00208231190886437,0.83104624577115,0.765064198855068
Q9EPN1,Nbea,26422,Mutant-Control,0.011291205933281,1.00785717441145,0.48252100716421,0.710040216203394,0.0159022062069321,34.0002762504843,0.000533326077481299,0.956627866983133,0.765531502694693
Q8CH72,Trim32,69807,Mutant-Control,0.0189442124456019,1.0132177192997,0.482538289973813,0.710012029021473,0.0266815373138262,34.0000852791645,0.00394345985923728,0.679277175464699,0.765531502694693
O54951,Sema6b,20359,Mutant-Control,-0.0461637940545678,0.968508224965208,0.482870309382399,-0.709469805074163,0.0650680180106357,34.0000159185834,0.00526568376439971,0.571085432266222,0.765882579683112
Q9QYJ1,St6galnac5,26938,Mutant-Control,-0.0656389354941318,0.955522045769223,0.483013094959265,-0.709236680379532,0.0925487038530024,34.0000090748921,0.0019304340348107,0.842653732297344,0.765933419952599
E9Q5C9,Nolc1,70769,Mutant-Control,-0.0435914500145209,0.970236628163925,0.48331334248462,-0.708746583650408,0.0615049878477052,34.0000504677985,0.000976174450621725,0.920323667293248,0.766137122217647
Q61165,Slc9a1,20544,Mutant-Control,0.0243667811209836,1.01703320413458,0.483553358845348,0.708354939453237,0.0343991123147835,34.0000293795144,0.000404294113913746,0.966964611239507,0.766137122217647
Q2WF71,Lrfn1,80749,Mutant-Control,0.0309132356262731,1.02165863782474,0.483656341822859,0.708186934257019,0.0436512368852232,34.000009831394,0.000714557862935829,0.941584857650462,0.766137122217647
P62196,Psmc5,19184,Mutant-Control,-0.0115818941252979,0.99200418073207,0.483738350077711,-0.708051401831142,0.0163574199490956,34.0076403405329,3.85593600018855e-05,0.996846563429875,0.766137122217647
Q8BTG3,Tcp11l1,320554,Mutant-Control,-0.0192117440552826,0.986771706976048,0.48382397245162,-0.707913482415951,0.0271385480464607,34.000084888252,0.00156139390009091,0.872257336332513,0.766137122217647
Q9Z1G4,Atp6v0a1,11975,Mutant-Control,-0.028350538890634,0.980540728115896,0.483914523608588,-0.707765809749171,0.0400563837643998,34.0000431422597,0.00289902209463645,0.762722682651446,0.766137122217647
Q99J08,Sec14l2,67815,Mutant-Control,0.024197692441879,1.01691401142998,0.483916884049284,0.707761956413073,0.0341890267237766,34.0000598377471,0.000431988778252139,0.964642472116882,0.766137122217647
P70452,Stx4a,20909,Mutant-Control,-0.044472106172881,0.969644552844098,0.484136227033313,-0.707404301505471,0.0628666041162559,34.0000099037235,0.00133214332616967,0.890856112744659,0.766177310331592
Q921H9,Coa7,69893,Mutant-Control,-0.0352951133202755,0.975832127099549,0.484163802726527,-0.707359341884165,0.0498970059916948,34.0000119615226,0.000334755287129911,0.972569664801736,0.766177310331592
Q8K353,Cystm1,66060,Mutant-Control,-0.03669421880016,0.974886237475501,0.484519475982965,-0.70677958215254,0.051917485630252,34.0000266485684,0.00132329911782233,0.891388980589725,0.766564779362801
Q62420,Sh3gl2,20404,Mutant-Control,-0.0309576356221104,0.978770391322407,0.484878932468095,-0.706193905863785,0.0438373021418875,34.0000176484982,0.00138594985383413,0.886058103763601,0.766713838889156
Q9Z2X8,Keap1,50868,Mutant-Control,0.0237401513621158,1.01659155509013,0.484955085576629,0.70606989780183,0.0336229478639789,33.9998429834329,0.000358806770724893,0.970491366834545,0.766713838889156
Q6P2K6,Ppp4r3a,68734,Mutant-Control,-0.0284905901739467,0.980445545615022,0.485043537556642,-0.705925784562873,0.040359186187807,34.0000393688658,0.00308882918826908,0.74586782176923,0.766713838889156
Q80XR2,Atp2c1,235574,Mutant-Control,-0.0193001552611296,0.986711237506812,0.485124629516149,-0.705793703062964,0.0273453208456974,34.0001010489093,0.000649849397580213,0.946513889322033,0.766713838889156
Q9D8W5,Psmd12,66997,Mutant-Control,0.0141896175419687,1.00988402082417,0.48516791568857,0.705722567177082,0.0201065095576123,34.0029170267344,5.24428901536428e-05,0.995682797060942,0.766713838889156
Q9ERB0,Snap29,67474,Mutant-Control,-0.0365960670450223,0.974952564764074,0.485513063789879,-0.70516128508482,0.0518974422151102,34.0000231477347,0.00461245071363811,0.619689186389011,0.767084025179212
Q61458,Ccnh,66671,Mutant-Control,-0.0595743082134872,0.959547208333328,0.486045011956841,-0.704295652520002,0.0845870736250148,34.0000062731265,0.00156282163857241,0.870823576135383,0.767097971860625
P97798,Neo1,18007,Mutant-Control,-0.0185298592181624,0.987238211458457,0.486051429366818,-0.704285208779681,0.026310163818816,34.0000237729081,0.000385116168739575,0.968166933677821,0.767097971860625
O70348,Dxo,112403,Mutant-Control,-0.0784874794858332,0.947050013035693,0.486411986325674,-0.709157776284216,0.110677034237832,20.0000079753957,0.00312437257174766,0.832258376644878,0.767097971860625
Q9JIB4,Gtf2h2,23894,Mutant-Control,-0.0344386486984396,0.976411607722821,0.48660266702619,-0.703388735280312,0.0489610466745892,34.0001056759042,0.000387747888969642,0.967867650574556,0.767097971860625
Q80W04,Tmcc2,68875,Mutant-Control,0.0247929052695568,1.01733364629704,0.486619719557849,0.703361027685735,0.0352491882456621,34.0000394394203,0.000987343516020564,0.9181732064613,0.767097971860625
Q8BIE6,Frmd4a,209630,Mutant-Control,0.0178620806419207,1.01245801334337,0.486688286102798,0.703249545175029,0.0253993490141186,34.0001181366039,0.000200522066760527,0.983376322345692,0.767097971860625
P53995,Anapc1,17222,Mutant-Control,0.0243938662894401,1.01705229810347,0.486771679548964,0.703114003558554,0.0346940413161727,34.0000554982966,0.000580473138823321,0.951859068523333,0.767097971860625
Q8BMQ8,Mon1b,270096,Mutant-Control,0.0213728519675538,1.01492481116695,0.486777121032021,0.703105146920855,0.0303978033174028,34.0001081270778,0.000498615450453947,0.958646808339442,0.767097971860625
Q6RI63,Fam120b,67544,Mutant-Control,-0.0182750637167066,0.98741258377,0.486823342143925,-0.703030316013422,0.0259947022204341,33.9988100617691,0.000109674344238622,0.990902107582034,0.767097971860625
Q9CZ04,Cops7a,26894,Mutant-Control,-0.0165362061481202,0.988603414077223,0.486836048620869,-0.703009354630659,0.023522028603457,34.0001702403739,0.000632016219781511,0.947568790938303,0.767097971860625
Q5DU41,Lrrc8b,433926,Mutant-Control,0.0374582012220568,1.02630404865514,0.486845988788988,0.702993228367859,0.0532838720353304,34.0000410796845,0.000924014165982805,0.923341520165286,0.767097971860625
Q8BKH7,Mapkap1,227743,Mutant-Control,0.0172109322803315,1.01200115198014,0.486909166708976,0.702890533190607,0.0244859355299701,34.0001165962367,0.000116478523513731,0.990333832303069,0.767097971860625
Q8BMC4,Nop9,67842,Mutant-Control,-0.0427603146002311,0.970795741716183,0.486963596131272,-0.702802067584275,0.0608426135500855,34.0001687868948,0.000387366186387586,0.96784566710201,0.767097971860625
Q99JY4,Trabd,67976,Mutant-Control,-0.0393896801269973,0.973066507866892,0.487567416474329,-0.701821202575678,0.0561249503184536,34.0000151028939,0.0016507733277337,0.862590002732274,0.767750841837837
O70161,Pip5k1c,18717,Mutant-Control,0.0200364044001358,1.01398506596819,0.487600035881685,0.701768214438705,0.0285513136501366,34.0000933902302,0.000526823184456381,0.956140735074707,0.767750841837837
Q9ERR1,Ndel1,83431,Mutant-Control,0.0200511884977175,1.01399545688973,0.488111018406525,0.700938693883424,0.0286061943400891,34.0000976521849,0.00090672849509272,0.924333952108008,0.768380499389608
Q6PEE2,Ctif,269037,Mutant-Control,0.0226395629604541,1.01581632388493,0.488476339692292,0.700346019454345,0.0323262534969401,33.9997372466045,0.00018113228082842,0.984859006140132,0.76878062381151
Q924L1,Letmd1,68614,Mutant-Control,-0.0728633572032704,0.950749145810635,0.488695533097151,-0.705401567979076,0.10329344377844,19.999985783814,0.00107087999978366,0.941892561617966,0.768811685543326
P62259,Ywhae,22627,Mutant-Control,0.018384804153051,1.01282491797786,0.488718372319504,0.69995343956891,0.0262657529969049,33.9997581169199,0.000309620899622833,0.974089498379305,0.768811685543326
P26516,Psmd7,17463,Mutant-Control,0.0237363226761591,1.01658885721946,0.488937952314475,0.699597277858065,0.0339285520790359,34.0001979067835,0.000136728936247832,0.988546240236198,0.76883984427586
Q91VC3,Eif4a3,192170,Mutant-Control,-0.0298093845209655,0.979549711633415,0.488958576690691,-0.699563688935984,0.0426113947770855,34.0008621332444,0.000157613159334558,0.986795504503093,0.76883984427586
Q9WU42,Ncor2,20602,Mutant-Control,0.0227285146248084,1.01587895759184,0.490075748862527,0.697753764746046,0.0325738330241481,33.9999557498585,0.000130290905108561,0.989027803393475,0.770195539611197
Q9DAF3,Ddi1,71829,Mutant-Control,0.0382909884848903,1.02689664767712,0.490160150515968,0.697617089904604,0.0548882603924259,34.0000227877637,0.00453106853460018,0.618275297361411,0.770195539611197
O35730,Ring1,19763,Mutant-Control,0.066126508658729,1.04690207987191,0.490204250847214,0.702925439627322,0.0940732898979841,20.0000049768853,0.00180873316411572,0.901162957058484,0.770195539611197
Q0KL01,Ubxn2b,68053,Mutant-Control,-0.028217498591431,0.980631154327413,0.490266150196342,-0.697445474758807,0.0404583578396422,34.0000380757543,0.00375647320842654,0.683376145993983,0.770195539611197
Q8BGT0,Ostm1,14628,Mutant-Control,0.0281878025494313,1.01973041756961,0.490615093530132,0.696880688327709,0.0404485344787973,34.0000389358767,0.00612875602895872,0.48258462360526,0.770386826275421
Q8BLU0,Flrt2,399558,Mutant-Control,-0.0702518671562364,0.952471700057474,0.4907267588539,-0.696700006305127,0.100835175140603,34.0000053771636,0.00488076583110249,0.587731456078233,0.770386826275421
Q9QXL1,Kif21b,16565,Mutant-Control,-0.0450959158109456,0.969225377032133,0.490837996090818,-0.696520030859917,0.0647446072085976,34.0000123039366,0.00259224007241384,0.780925486735117,0.770386826275421
Q99N16,Cyp4f18,72054,Mutant-Control,-0.0637871173191531,0.956749324678737,0.491121607879917,-0.696061271965261,0.0916400895844362,34.0000072904579,0.0108973551592667,0.0778320579145557,0.770386826275421
Q9CWI3,Bccip,66165,Mutant-Control,0.0339489315974362,1.02381065901997,0.491134654163313,0.69604016862381,0.0487743856285752,34.0000239602891,0.00177027142550829,0.850185065432723,0.770386826275421
O88852,Tspyl1,22110,Mutant-Control,0.0520034422078588,1.03670357454658,0.491166041800313,0.695989409959997,0.0747187262674697,34.000010864171,0.00114432036343083,0.903144068991128,0.770386826275421
P62878,Rbx1,56438,Mutant-Control,-0.0277971379140283,0.980916924240617,0.491167544292989,-0.695986975244081,0.0399391639538655,34.0000325803382,0.00123620424491983,0.895366232572165,0.770386826275421
Q8JZM7,Cdc73,214498,Mutant-Control,0.03805501698836,1.02672869913928,0.491335849342816,0.701071147527061,0.0542812482336411,20.0000071097493,0.00182087418538721,0.899972476917163,0.770476098368682
Q9JME7,Trappc2l,59005,Mutant-Control,0.0175872009870357,1.01226512601087,0.491586670717992,0.695309302420644,0.0252940683028513,34.0001083907762,0.000889243400618054,0.924586616206001,0.770694696590288
Q9D7E4,2310011J03Rik,66374,Mutant-Control,-0.0502298808308224,0.96578242768475,0.491910771308196,-0.694785530387578,0.0722955194573529,34.0000135355431,0.000933976625487216,0.920673492592842,0.771028054642826
P30416,Fkbp4,14228,Mutant-Control,0.0185837525691159,1.01296459670523,0.49241196426473,0.69397589260216,0.026778671661682,34.0000966447274,0.00111965706517866,0.904680860448226,0.771638775899216
P39098,Man1a2,17156,Mutant-Control,-0.0499645662838217,0.965960053366308,0.492772070724493,-0.693394486287414,0.0720579226860355,34.0000109201579,0.00366714030226967,0.687283630879958,0.772028179660548
Q8CIQ7,Dock3,208869,Mutant-Control,0.0122792027850149,1.00854761884122,0.492957212175177,0.693095753240082,0.0177164594179262,33.9995497722543,0.000105631787805342,0.990984454463557,0.772143350682903
Q9Z275,Rlbp1,19771,Mutant-Control,0.0375172324363833,1.02634604312524,0.493086897624584,0.6928863612625,0.0541462994999982,34.000022452205,0.00373133210023596,0.681342800189029,0.772171625734491
Q80U16,Ripor2,193385,Mutant-Control,0.038472538421904,1.02702588133174,0.493678564053076,0.728621702629854,0.0528018013779208,6.00000524337086,0.0165188144205068,0.595500470692314,0.772625016845312
Q05BC3,Eml1,68519,Mutant-Control,-0.0275350028860704,0.981095171229589,0.493709550634332,-0.69188194374968,0.0397972560706577,34.0000494172692,0.000847432960554436,0.927418621087009,0.772625016845312
Q6R5N8,Tlr13,279572,Mutant-Control,-0.146138118804791,0.903666208624993,0.493711518643383,-0.691878781077847,0.211219252275853,34.000000525984,0.00417138891372213,0.64272344669029,0.772625016845312
A2APV2,Fmnl2,71409,Mutant-Control,-0.0191403744315597,0.986820523437894,0.494189140961382,-0.69110878265925,0.0276951688530296,34.000090510454,0.00078468125505981,0.932642755771296,0.773137241497834
