Protein,Symbol,Label,log2FC,SE,DF,pvalue,adj.pvalue
Q9D8U8,Snx5,Mutant-Control,0.0277605169319374,0.0322982879475142,30.7417607745552,0.396715493004032,0.679304683160562
Q9D8V0,H13,Mutant-Control,0.0459663517824604,0.0499675879888026,30.7417252562255,0.364775406504931,0.654218649597125
Q9D8V7,Sec11c,Mutant-Control,0.11135135836243,0.0481639237924707,28.7417236636278,0.0281506698093609,0.150664660946157
Q9D8W5,Psmd12,Mutant-Control,0.01418961754197,0.0193753093596436,28.7418857591568,0.469881962592706,0.739638337394601
Q9D8W7,Ociad2,Mutant-Control,0.116403405332041,0.0818086296378585,28.7417097035017,0.165536656217492,0.437252447471876
Q9D8X1,Cutc,Mutant-Control,-0.109821968630322,0.0479424110640401,30.7417273233947,0.0290001763349478,0.152798512169634
Q9D8X2,Ccdc124,Mutant-Control,-0.00940311192751921,0.0243196785516093,28.7418034208653,0.701865962556604,0.874154376020077
Q9D8Y0,Efhd2,Mutant-Control,0.17383497011037,0.0463312749706851,28.7417250744731,0.000789151211619868,0.0133571271716227
Q9D8Y1,Tmem126a,Mutant-Control,0.0496447557246314,0.0673226687947002,28.7417125699235,0.466847804372421,0.737317247747795
Q9D8Z1,Ascc1,Mutant-Control,-0.0438303285116622,0.0369955715125892,28.7417396232637,0.245822595489755,0.533147050105979
Q9D8Z6,Atg101,Mutant-Control,0.0230185739773225,0.0275973292571722,28.7417756110602,0.411110846998662,0.693014907091751
Q9D902,Gtf2e2,Mutant-Control,0.0604213106564607,0.0645704646860758,28.7417136451072,0.357202157910288,0.646895704460584
Q9D903,Ebna1bp2,Mutant-Control,0.0636694791079562,0.112062416766246,28.7417063909271,0.574338143036518,0.809443256961604
Q9D906,Atg7,Mutant-Control,-0.027556580862588,0.0235961596164019,30.7418238954848,0.251848549079078,0.538622135009697
Q9D924,Isca1,Mutant-Control,-0.114668074668415,0.0828691684538746,16.7417081178532,0.184615539717857,0.461562488054251
Q9D937,1810009A15Rik,Mutant-Control,0.035690894321848,0.0661423992085164,28.741713123377,0.593624454158559,0.820892214986796
Q9D938,Tmem160,Mutant-Control,-0.159304066074499,0.0921073857410119,28.7417080217458,0.0944388992009121,0.318109976255704
Q9D964,Gatm,Mutant-Control,-0.0142054881116597,0.0482652303725623,28.7417237209078,0.770627591389546,0.908244311122398
Q9D967,Mdp1,Mutant-Control,-0.08686650270725,0.0231219490354471,30.741830190791,0.000721173662515082,0.0126087906508903
Q9D968,Hcfc2,Mutant-Control,-0.0481062211732094,0.10943615562116,28.741706281434,0.663527100313854,0.8600358804504
Q9D9E0,Slc22a17,Mutant-Control,0.0356157692210272,0.0326365829801997,28.7417527837563,0.284212150879488,0.574019677051334
Q9D9G3,Chic2,Mutant-Control,0.195494505767453,0.0574781959304794,16.7417148956149,0.00346028769148442,0.0371940938918264
Q9D9H8,1700066M21Rik,Mutant-Control,-0.00570311483668237,0.0372166122163044,28.7417402122337,0.879278968968021,0.95743236252815
Q9D9I4,Tbc1d20,Mutant-Control,0.13720401045508,0.0792210418305522,28.7417112887254,0.0940103302633161,0.317586471630457
Q9D9K3,Aven,Mutant-Control,0.0398014134523158,0.0435377177717342,28.7417261721607,0.368226916724662,0.657470129381753
Q9D9M2,Usp12,Mutant-Control,0.105657369932198,0.0743680288350673,30.7417124814772,0.165457667203942,0.437209350914659
Q9D9S3,Rwdd2a,Mutant-Control,0.072600958361092,0.0519307412590147,28.7417205011372,0.172799396105831,0.449384315874197
Q9D9V3,Echdc1,Mutant-Control,0.057763012927968,0.0200891774253421,28.7418667847645,0.0075223777323548,0.0628456371986911
Q9D9V7,Dennd6b,Mutant-Control,-0.075148941083763,0.0428009933750187,30.7417340858628,0.0890873707760362,0.309807327284959
Q9DAA6,Exosc1,Mutant-Control,-0.0714701987482226,0.0904966495868077,28.7417083066334,0.43613818025651,0.71526518868379
Q9DAF3,Ddi1,Mutant-Control,0.0382909884848867,0.0561665996735847,28.7417183152349,0.500860787343587,0.761895133931822
Q9DAI2,Ift22,Mutant-Control,0.0662105637745388,0.032019520988275,28.7417542775139,0.0477636506836994,0.210994700930289
Q9DAK9,Phpt1,Mutant-Control,0.00641359882498324,0.0261009722453061,28.7417853725844,0.807643214726674,0.926359596503334
Q9DAM5,Slc25a19,Mutant-Control,-0.126849806691249,0.0932082935246115,28.7417100678962,0.184112704188428,0.461050747811743
Q9DAR7,Dcps,Mutant-Control,-0.0629330797651166,0.0433489330975391,28.7417290434815,0.157392231424531,0.424910296601211
Q9DAS9,Gng12,Mutant-Control,0.0604873784399594,0.0648625005181367,28.7417139427377,0.358821732171503,0.648146142834905
Q9DAT5,Trmu,Mutant-Control,0.0126404245634223,0.0579320930091967,28.7417166901923,0.8288199171265,0.936028451007684
Q9DAU1,Cnpy3,Mutant-Control,-0.0743734897718949,0.0277374557089377,28.7417744256892,0.0120175588233121,0.0861608328380526
Q9DAW6,Prpf4,Mutant-Control,0.04901005742825,0.0321316259558411,28.7417191360114,0.138116405748812,0.392879423654726
Q9DAW9,Cnn3,Mutant-Control,0.128530252536379,0.0248316440186192,28.7417964364016,1.59380727476325e-05,0.000642047907436209
Q9DAX9,Appbp2,Mutant-Control,-0.059218437191566,0.0428823741268028,28.7417299636913,0.177938312147688,0.454022555063011
Q9DAZ9,Zfyve19,Mutant-Control,-0.0734201872199101,0.0333400974069417,28.7417498472555,0.0358334685109335,0.175667095103494
Q9DB05,Napa,Mutant-Control,-0.0541525620745025,0.0263848328576853,30.741795151265,0.0487272236009648,0.212118258651675
Q9DB10,Smdt1,Mutant-Control,-0.08423555845966,0.0712002543436468,28.741711537475,0.246471649987731,0.533639425920053
Q9DB16,Cab39l,Mutant-Control,-0.018979607067982,0.0533811397249052,28.7417110966507,0.724774646714548,0.884336653924814
Q9DB20,Atp5o,Mutant-Control,-0.023986224130874,0.063979456542722,28.7417132754875,0.710483314276505,0.878275486616266
Q9DB25,Alg5,Mutant-Control,0.0269976943461184,0.0327767251767116,28.7417512775484,0.41690137277153,0.698288782514852
Q9DB26,Phyhd1,Mutant-Control,0.0533561878845015,0.0432286795194739,16.7417262998641,0.234145041177346,0.521185643667251
Q9DB27,Mcts1,Mutant-Control,0.00197514936341538,0.0241013222731572,28.7418036261445,0.935253011869229,0.979106845077333
Q9DB29,Iah1,Mutant-Control,-0.0819148777018689,0.0513281112243743,28.7417207275303,0.121447952457768,0.364866889037635
Q9DB30,Phkg2,Mutant-Control,-0.0411253608956589,0.030114921773625,28.7417628716612,0.182652937131116,0.459890700571626
Q9DB32,Haghl,Mutant-Control,-0.0384640138594685,0.0347928928913468,30.7417519141781,0.277514242479901,0.565402849164658
Q9DB34,Chmp2a,Mutant-Control,-0.0167998412292792,0.0226913627306326,28.7418199618524,0.465085340311802,0.735699622225653
Q9DB41,Slc25a18,Mutant-Control,-0.114623440772976,0.0729780316776111,28.7417103869125,0.127207444013109,0.376749658777814
Q9DB42,Zfp593,Mutant-Control,-0.0473789741319874,0.0438557330590354,28.7417285600322,0.28897439424475,0.57969617875851
Q9DB43,Zfpl1,Mutant-Control,0.0173536070671153,0.0557503605128672,28.7417179682414,0.7578393030984,0.900474702506292
Q9DB50,Ap1s2,Mutant-Control,-0.0183775950575221,0.0636605243758466,28.7417117840872,0.774897222847442,0.909517162127534
Q9DB60,Prxl2b,Mutant-Control,-0.012910364795669,0.0347283456130853,30.7417521171154,0.712626990334642,0.879251129213736
Q9DB72,Btbd17,Mutant-Control,-0.024035677790021,0.0279707937162647,28.7415799656835,0.397278339104598,0.679796167835839
Q9DB73,Cyb5r1,Mutant-Control,0.0085044213671845,0.0585777662550257,28.7417161143692,0.885580742697658,0.959883663930836
Q9DB75,Cdip1,Mutant-Control,0.175717041674864,0.0387310324363004,30.7417416221289,8.19180673723151e-05,0.00240109427726584
Q9DB77,Uqcrc2,Mutant-Control,-0.0632247447635648,0.0465587138091102,28.7417266969143,0.185042963842479,0.462011351383369
Q9DB90,Smg9,Mutant-Control,-0.00555208701168342,0.0313234845933489,30.741764909851,0.860474747083169,0.950195754777915
Q9DB98,Leng1,Mutant-Control,0.0637051475818789,0.0803650308610347,28.7417095870984,0.434449030165594,0.713781543672912
Q9DBA6,Tysnd1,Mutant-Control,-0.0572335734028088,0.0454067958369731,28.7417267691136,0.217639843416877,0.501074438176942
Q9DBB8,Dhdh,Mutant-Control,0.0852761843997527,0.023485630487427,28.7418108355756,0.00108867433190417,0.0164385111241634
Q9DBC0,Selenoo,Mutant-Control,-0.0400827686516955,0.0796809571900366,28.7417098264079,0.618768929285819,0.832087952483308
Q9DBC3,Cmtr1,Mutant-Control,-0.0147034490553118,0.0399772221616975,28.7417354577653,0.715720335082386,0.880110181127221
Q9DBC7,Prkar1a,Mutant-Control,-0.0422488297260839,0.0195881474578245,28.7418770810543,0.0395194174387358,0.187444099954081
Q9DBD5,Pelp1,Mutant-Control,-0.0666406143119707,0.0474763215268213,28.7417247067714,0.171132945868808,0.445955708024208
Q9DBE0,Csad,Mutant-Control,0.0810243100232201,0.0324400397334579,28.7417553381536,0.0184813226642284,0.113691099564072
Q9DBE8,Alg2,Mutant-Control,0.0201477113354671,0.0351103087479468,28.7417446773909,0.57053955834568,0.807619750730302
Q9DBE9,Ftsj3,Mutant-Control,0.0292036437327403,0.0602106276855404,28.7417158747992,0.631335200248219,0.839349898122805
Q9DBF1,Aldh7a1,Mutant-Control,-0.0167105239508192,0.0209216162203118,28.7418490056572,0.431003434581739,0.710823714150425
Q9DBG3,Ap2b1,Mutant-Control,0.0329321379994002,0.0260517542956702,28.7417858723052,0.216348576969668,0.500236726770402
Q9DBG5,Plin3,Mutant-Control,-0.0975504605208107,0.0373853243084281,28.7417400591346,0.0142494212078745,0.0958259640407994
Q9DBG6,Rpn2,Mutant-Control,0.123067907485676,0.0467720987424031,30.7417286573562,0.0131782587443259,0.0914165410298778
Q9DBG7,Srpr,Mutant-Control,-0.0694366872035088,0.0573188700323556,30.741719574046,0.234968179772497,0.522184779258662
Q9DBG9,Tax1bp3,Mutant-Control,-0.144989057782936,0.129564984890457,30.741705699745,0.27178883398439,0.558632559185358
Q9DBH0,Wwp2,Mutant-Control,-0.17259888827422,0.0256014759719256,28.7417895322688,2.22909408426921e-07,2.13015894957014e-05
Q9DBH5,Lman2,Mutant-Control,0.137166613994984,0.0252514554646248,28.7417925425023,7.85459354765403e-06,0.000367742581130433
Q9DBJ1,Pgam1,Mutant-Control,-0.00363969448579009,0.0230892234774418,28.7418148711912,0.875845825789493,0.956165959422144
Q9DBJ3,Baiap2l1,Mutant-Control,-0.135413224529933,0.0831532340189436,28.7417108335004,0.114337330195094,0.353867442520397
Q9DBL1,Acadsb,Mutant-Control,-0.087822111556239,0.05013829553566,28.7417221667312,0.090509012184862,0.311706849674275
Q9DBL2,Gdap2,Mutant-Control,-0.014858354343726,0.0249755197552697,30.7418081452429,0.556253173344565,0.797620172096955
Q9DBL7,Coasy,Mutant-Control,-0.0199629870874354,0.0258572607113649,30.7417997046107,0.445982212044726,0.722520511387018
Q9DBL9,Abhd5,Mutant-Control,-0.116322190292543,0.100759205453858,28.7417078800252,0.257821677222255,0.544743265656304
Q9DBM1,Gpatch1,Mutant-Control,-0.13232386594343,0.0520923566447193,28.7417202251535,0.0167492219297553,0.107093723849884
Q9DBM2,Ehhadh,Mutant-Control,-0.0256747487629689,0.0567694538131597,28.7417176114321,0.654474271990338,0.854024040666779
Q9DBN4,4833439L19Rik,Mutant-Control,-0.0212108684443151,0.0416172096864503,28.7417306591536,0.614177000965933,0.829174668737977
Q9DBN5,Lonp2,Mutant-Control,-0.044433909818873,0.0827187933714984,28.7417098524329,0.595285968061987,0.821199331646418
Q9DBP5,Cmpk1,Mutant-Control,-0.0506579811724203,0.0302813137148686,28.7417641233972,0.105196590255404,0.339118028475831
Q9DBR0,Akap8,Mutant-Control,-0.0366852964351842,0.052129204092683,28.7416833154964,0.4872585992112,0.751684207894147
Q9DBR1,Xrn2,Mutant-Control,-0.0378090395329406,0.0184566305846474,28.7419108585107,0.0497381315224809,0.214578358380227
Q9DBR2,Fam13c,Mutant-Control,0.159068410597997,0.106536354776638,28.7417067817182,0.146310754274126,0.408102287811397
Q9DBR3,Armc8,Mutant-Control,0.00589870635832296,0.022878877661722,30.7418336221787,0.798261474771895,0.921507868278792
Q9DBR4,Apbb2,Mutant-Control,-0.105555968110384,0.104467503664703,30.7417074604346,0.320181726717966,0.613286031187406
Q9DBR7,Ppp1r12a,Mutant-Control,-0.0463073286294649,0.0267345184338327,28.7417822002044,0.0939734713315938,0.317586471630457
Q9DBS1,Tmem43,Mutant-Control,0.0909842328473595,0.0309638237016916,30.7417665588095,0.00620620051081578,0.0553637528944385
Q9DBS2,Tprgl,Mutant-Control,-0.0625217268036802,0.0354912187766003,28.7417433850287,0.0887705702006547,0.309184654190132
Q9DBS5,Klc4,Mutant-Control,-0.090979026991355,0.0587610790159681,30.7417187296303,0.131787528253603,0.383566362823908
Q9DBS9,Osbpl3,Mutant-Control,-0.0525030944496061,0.0401835858320106,28.7417343343425,0.201714111590093,0.483168487379689
Q9DBT3,Ccdc97,Mutant-Control,-0.0175959874528095,0.049176149539103,30.7417260424443,0.722926557618819,0.883520614216693
Q9DBT5,Ampd2,Mutant-Control,0.0562060594508165,0.0185803301416415,28.7419063541091,0.00519424471728182,0.049773421906261
Q9DBU0,Tm9sf1,Mutant-Control,0.0126890589816255,0.0665511188167775,28.7417132675524,0.850127399392819,0.945600871944681
Q9DBU6,Rsrc1,Mutant-Control,0.0231348271861613,0.0841783933890714,28.7417090117642,0.785412079710556,0.916563227301891
Q9DBX2,Pdcl,Mutant-Control,0.0231990985997814,0.0287507658044015,28.7417686416731,0.426349072328662,0.708104122023758
Q9DBX3,Susd2,Mutant-Control,-0.135348884853047,0.0480232061664117,28.7417243048911,0.00864297958586271,0.0690646341248319
Q9DBX6,Cyp2s1,Mutant-Control,-0.0376852881688691,0.0423606662572643,28.7417305262145,0.381050997725757,0.666743242011965
Q9DBY1,Syvn1,Mutant-Control,0.104652518515008,0.0478594636255775,28.7417254817932,0.0370580650244684,0.179900530000481
Q9DBY4,Tril,Mutant-Control,-0.0340191007918745,0.139315551599643,30.7417052399118,0.808708112554549,0.926678303739515
Q9DBY8,Nvl,Mutant-Control,-0.0224079683086262,0.0274844929879249,30.7417866852577,0.421175420717573,0.702059673817393
Q9DBZ5,Eif3k,Mutant-Control,0.068918544741118,0.0347848532540004,30.7417519342332,0.0565651144850727,0.232654895067154
Q9DC04,Rgs3,Mutant-Control,-0.0948032381405377,0.0538107736999639,16.7417168572702,0.0963531136498746,0.32145352502225
Q9DC07,Nebl,Mutant-Control,0.0635946606304438,0.036155055292265,28.7417435359447,0.0892310864630452,0.309998037433368
Q9DC11,Plxdc2,Mutant-Control,0.00184527611509648,0.0276142840391744,28.7417750964227,0.947185095187744,0.982975784592339
Q9DC16,Ergic1,Mutant-Control,0.0686774807377467,0.0305818304510916,28.7417591820864,0.0325849771214389,0.166042951350736
Q9DC22,Dcaf6,Mutant-Control,-0.0501435691174431,0.0329709890540563,28.7417512759408,0.139226490710098,0.394654205279823
Q9DC23,Dnajc10,Mutant-Control,0.0429699735180474,0.0311572349112218,30.7417656589764,0.177805589697479,0.454022555063011
Q9DC28,Csnk1d,Mutant-Control,0.0159871023890436,0.0804786840211003,28.741709910711,0.84393494603413,0.943173691690819
Q9DC29,Abcb6,Mutant-Control,-0.20682019113102,0.0317942529398735,28.7417550593511,4.2003744331909e-07,3.48658772120035e-05
Q9DC40,Telo2,Mutant-Control,0.0213216493819649,0.0331264993273089,28.7417506254624,0.524909766075204,0.778768721425058
Q9DC48,Cdc40,Mutant-Control,-0.0108322421266041,0.0276488705140856,28.7417731154397,0.698111478396574,0.873578086954392
Q9DC50,Crot,Mutant-Control,-0.012860212298915,0.0333107433508034,30.7417568896275,0.702105356771859,0.874154376020077
Q9DC51,Gnai3,Mutant-Control,-0.0738746873752394,0.0799744080790411,28.7417100557172,0.363317891210909,0.652886555663911
Q9DC53,Cpne8,Mutant-Control,0.109183393419449,0.0420633089083211,28.741731238306,0.014713075407793,0.0978440553334261
Q9DC61,Pmpca,Mutant-Control,0.0158354723860686,0.0441078959039105,28.7417282581168,0.722206634895245,0.882950137579605
Q9DC63,Fbxo3,Mutant-Control,-0.060268999062217,0.031376148437029,28.7417562820177,0.064719949402764,0.253609249084141
Q9DC69,Ndufa9,Mutant-Control,-0.0739985309508829,0.0404010248413591,28.7417312473204,0.0773943956899552,0.283408826790881
Q9DC70,Ndufs7,Mutant-Control,-0.130559819879221,0.0729553091240438,28.7417113907914,0.0840633970799473,0.299158543676216
Q9DC71,Mrps15,Mutant-Control,-0.0694762293063227,0.102221674663708,28.7417067417546,0.502155966249527,0.761895133931822
Q9DCA2,Mrps11,Mutant-Control,-0.0579776897283693,0.0577213515263667,28.7417171613092,0.32354803519814,0.616854630648326
Q9DCA5,Brix1,Mutant-Control,0.0645788622970104,0.0688873815161078,15.7417157947287,0.36268553894342,0.652128617360638
Q9DCA7,Caly,Mutant-Control,0.0854803315230533,0.0375276777171493,28.7417386136872,0.0303625716904085,0.15794876965868
Q9DCB4,Arpp21,Mutant-Control,0.0651998781741824,0.0442010403867458,28.7417283384102,0.15106341972876,0.415711875468308
Q9DCB8,Isca2,Mutant-Control,-0.0884811576719383,0.0348149237149614,28.7417459638811,0.0166989287804211,0.107093723849884
Q9DCC4,Pycrl,Mutant-Control,-0.00518645832395516,0.029595155499904,28.7417642187828,0.862114429192665,0.950195754777915
Q9DCC8,Tomm20,Mutant-Control,-0.0566335855753525,0.0555888449674585,30.7417207057588,0.316252014135589,0.608617394926962
Q9DCD0,Pgd,Mutant-Control,0.0617314691423564,0.0190083039013304,30.7419172779825,0.00281268484330461,0.0320609305014591
Q9DCD2,Xab2,Mutant-Control,0.0268824712476667,0.041307101853836,30.7417365662167,0.520013595232226,0.775628573944838
Q9DCE5,Pak1ip1,Mutant-Control,-0.00610024901309345,0.0457122973162823,30.7417299663447,0.894708259969867,0.962649668579157
Q9DCF9,Ssr3,Mutant-Control,0.0976226500592249,0.053237854707647,28.7417199610609,0.0770722244524488,0.282976756726465
Q9DCG9,Trmt112,Mutant-Control,-0.0197541750750055,0.027804958167227,28.7417745633095,0.48314735674866,0.749366837288289
Q9DCH4,Eif3f,Mutant-Control,0.00541206902454468,0.0332539460257075,28.7417370664776,0.87185441784609,0.953930228767628
Q9DCJ1,Mlst8,Mutant-Control,-0.0240634217997565,0.0282850527155613,28.7417707180428,0.401942142161008,0.683389808363439
Q9DCJ5,Ndufa8,Mutant-Control,-0.0694967882866028,0.0759972557282004,28.7416273118259,0.368081269471898,0.657470129381753
Q9DCJ9,Npl,Mutant-Control,0.116751721651723,0.033636053733214,30.7417557485224,0.00156014735277495,0.0210514273364759
Q9DCL8,Ppp1r2,Mutant-Control,0.022795625241403,0.0563647714264628,28.7417179423244,0.688890240251958,0.869406939112473
Q9DCL9,Paics,Mutant-Control,-0.0306888883407878,0.0335728208642866,28.7417491826621,0.36826986648515,0.657470129381753
Q9DCM0,Ethe1,Mutant-Control,0.0209938428035725,0.0583680444231565,28.7417143229446,0.721715524010473,0.88294822868912
Q9DCM2,Gstk1,Mutant-Control,0.000691431367737472,0.0545472528125028,30.7417214447707,0.989968333861784,0.99767408481316
Q9DCN1,Nudt12,Mutant-Control,0.0462089716105212,0.0282830011202921,30.7417812632483,0.112500712874465,0.350359362951905
Q9DCN2,Cyb5r3,Mutant-Control,0.0476715420312233,0.0405348709362195,28.7417337406034,0.249219511043596,0.5360791951862
Q9DCP2,Slc38a3,Mutant-Control,0.0770202989599505,0.0438080167284151,28.7417291769823,0.0893712487863041,0.310157306917395
Q9DCR2,Ap3s1,Mutant-Control,0.0862681067141482,0.0251887400448615,28.741793374707,0.00187094845891483,0.0238835214441048
Q9DCS2,Mettl26,Mutant-Control,-0.0853558089714247,0.0297235345312826,30.7417727821721,0.00733160518810162,0.061919222508713
Q9DCS3,Mecr,Mutant-Control,-0.00549203398668048,0.0527631059183795,28.741720835547,0.91782204762973,0.972341863706198
Q9DCS9,Ndufb10,Mutant-Control,-0.0264920407485547,0.0662295252858442,28.7417132187863,0.692111392394346,0.870876484694864
Q9DCT1,Akr1e1,Mutant-Control,-0.0382667108855519,0.0235203005813627,28.7418116946466,0.114659771119963,0.353953074651451
